ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	morbidGene_count
0	-0.3166735056635629	-1.0	1	1
0	-1.20830830104818	0.0	89	0
214	-10.0	-1.0	1156	197
7	0.9931566463481312	-1.0	85	12
0	-10.0	0.00269761	3	0
1	-0.14129509688309194	-1.0	11	2
1	-10.0	0.16539408	2	1
0	-1.7124253581659	-1.0	4	1
0	-10.0	0.0	0	0
0	-10.0	0.03905999	9	0
0	-2.32607236941561	-1.0	5	1
120	-10.0	-1.0	558	116
0	0.0163723046143062	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0090154	22	2
0	-10.0	0.0081306	2	0
8	0.742047160588102	-1.0	49	12
12	2.28069632946138	-1.0	79	7
1	0.7281467025773041	-1.0	5	2
0	0.335258212314732	-1.0	2	2
9	-10.0	-1.0	29	14
0	1.101797233326	0.0	44	0
0	0.8714369220634591	-1.0	2	0
0	-10.0	0.00144439	5	0
6	0.331001753343709	-1.0	122	9
0	-2.53125239294469	0.00116237	4	0
40	1.3727603503409498	-1.0	360	51
0	-0.298626540513724	-1.0	1	1
0	-2.53125239294469	0.00196064	1	0
19	1.20175372323399	-1.0	184	28
1	1.03103719493709	-1.0	3	2
1	0.4794760808950689	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.00230536	3	0
8	0.331001753343709	-1.0	161	10
14	1.2670929625967802	-1.0	193	13
0	-10.0	0.0	0	0
0	1.16190128823392	0.00164894	1	0
0	-1.2761755661691598	-1.0	1	0
1	-0.359943060400212	-1.0	1	0
5	1.4484604122157498	-1.0	86	5
0	-0.1915655210250881	-1.0	1	0
0	0.628832965893552	-1.0	1	1
0	-0.9936785667559253	-1.0	3	0
0	-10.0	0.0	16	0
8	1.12213656097581	-1.0	49	4
0	0.8298355263056558	-1.0	2	1
9	0.61443620375749	-1.0	109	9
1	0.703846761105902	-1.0	1	1
1	1.04781674275271	-1.0	1	1
0	-10.0	-1.0	1	0
9	0.331001753343709	-1.0	166	12
0	-1.55852578268999	0.0	2	0
0	-10.0	0.0	12	0
0	-10.0	0.00016175	10	0
0	-10.0	0.16958322	1	0
0	-10.0	-1.0	15	0
1	-2.20556738605708	0.10534376	20	2
0	-2.53125239294469	0.00040251	3	0
8	0.626957518615223	-1.0	99	8
0	-10.0	0.03905999	10	0
0	1.84665250688522	-1.0	2	0
0	-10.0	0.00814617	31	0
0	-2.53125239294469	0.00146642	12	0
0	-10.0	0.0090154	11	0
1	1.12939269294804	-1.0	1	1
0	-0.490723895761561	-1.0	1	0
0	-10.0	0.00189406	1	0
0	1.071537589513	-1.0	2	0
0	-10.0	-1.0	1	0
0	-2.20556738605708	0.0	93	0
7	0.489983736503025	-1.0	89	11
1	1.12026628696117	-1.0	1	1
5	1.59733882760308	-1.0	31	1
19	1.33690342975079	-1.0	136	25
0	-10.0	0.01310908	1	0
0	-10.0	0.00032979	1	0
0	-10.0	0.0	0	0
0	1.071537589513	-1.0	1	0
1	0.331681297834477	-1.0	3	0
0	-10.0	0.0	0	0
1	0.340681831587633	-1.0	6	0
2	0.489983736503025	-1.0	29	6
1	-0.118559347933387	-1.0	1	1
2	0.753084635105985	-1.0	6	2
0	-10.0	0.0	1	0
0	1.071537589513	-1.0	1	0
0	0.382657921914254	-1.0	5	0
0	1.32464443842359	0.0	410	0
0	-10.0	0.00369402	2	0
0	0.356115002707979	-1.0	1	1
0	-10.0	0.00804367	2	0
1	-2.20556738605708	0.10534376	27	2
0	-10.0	0.00054671	2	0
0	-2.53125239294469	-1.0	1	1
0	-10.0	0.09852856	2	0
0	-10.0	-1.0	22	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-0.377055762811742	-1.0	1	0
0	-10.0	-1.0	5	0
0	-10.0	-1.0	1	0
0	-10.0	0.0019181	3	0
1	-2.53125239294469	0.00495201	3	0
1	-2.53125239294469	0.0005814	2	1
6	0.0159631069818757	-1.0	48	2
2	0.397712598854602	-1.0	24	2
0	-10.0	0.0	0	0
0	-10.0	0.00273015	3	0
1	-10.0	-1.0	2	1
0	-10.0	0.00150273	3	0
0	-10.0	0.00230536	6	0
0	0.0378552511317432	-1.0	1	0
31	1.32464443842359	-1.0	410	36
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	1.51367783079176	-1.0	1	0
0	1.071537589513	0.00035411	1	0
0	-10.0	0.16222045	1	0
1	0.574451367868589	-1.0	2	1
0	-2.53125239294469	-1.0	5	0
0	-10.0	0.0	0	0
0	-10.0	0.00076229	1	1
23	1.85575794331124	-1.0	216	22
1	0.690914122672451	-1.0	1	1
1	-10.0	-1.0	1	1
0	0.452359904659979	-1.0	3	2
1	1.03593237786764	-1.0	1	0
0	-2.53125239294469	0.00150875	3	0
0	-2.53125239294469	0.00220182	4	1
1	-0.8215293141420591	0.00014664	4	0
1	-10.0	0.16383845	2	1
0	-1.4583905922602498	-1.0	1	0
1	0.304604773218184	-1.0	2	1
0	0.572208775252246	-1.0	4	1
0	-10.0	0.00445379	3	1
0	0.5873445464070961	-1.0	4	0
0	1.19889307560276	-1.0	4	3
0	1.1704045289488605	-1.0	1	0
0	-1.4674151451363	-1.0	2	1
0	-10.0	0.00761148	2	1
23	1.12468653392575	-1.0	277	36
16	1.08521435998972	-1.0	297	33
1	-10.0	0.16689912	1	1
0	-10.0	0.00236544	1	0
0	-10.0	-1.0	5	0
0	-10.0	0.0	0	0
0	-10.0	0.00264857	1	0
0	-10.0	-1.0	8	0
0	-10.0	-1.0	2	0
0	-10.0	0.00170847	1	0
1	-10.0	0.00513936	4	0
0	-10.0	0.0	1	0
0	-10.0	0.00047837	2	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	13	0
1	0.5493039825327239	-1.0	2	2
0	1.071537589513	0.00035411	1	0
3	-10.0	-1.0	85	2
0	-10.0	0.00473599	2	0
6	-1.20830830104818	-1.0	85	10
0	-0.394193176188832	0.00040251	11	1
0	-10.0	0.03905999	13	0
1	1.20756048876903	-1.0	1	0
0	-10.0	0.00669313	2	0
0	-0.571784532313866	-1.0	4	0
1	-10.0	0.17535810000000002	1	1
0	-10.0	-1.0	12	0
0	-10.0	0.0	29	0
2	0.740681211972163	-1.0	15	0
0	2.06191737480244	0.0	1389	0
0	-0.266612828851805	0.00024734	1	1
1	-10.0	-1.0	1	0
17	1.28990290426824	-1.0	139	21
0	-10.0	-1.0	2	0
0	-10.0	0.00814617	28	0
0	-10.0	0.00036337	2	0
1	-10.0	-1.0	7	1
0	-2.53125239294469	0.00257571	9	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	4	0
0	-10.0	0.0307947	2	0
0	-1.04876872282227	-1.0	3	0
18	1.19534703454519	-1.0	151	15
0	-2.53125239294469	0.00047837	1	0
1	-2.53125239294469	0.00495201	3	0
0	0.769051257589256	0.00016489	1	0
2	0.753084635105985	-1.0	6	2
0	-2.53125239294469	0.00135006	2	2
1	-10.0	-1.0	1	0
42	1.3727603503409498	-1.0	361	47
8	0.331001753343709	-1.0	177	10
0	-1.34282897939888	-1.0	1	0
0	-10.0	-1.0	1	0
1	-1.05106194988552	-1.0	1	1
0	-10.0	0.00179233	1	0
0	-0.18958561952106096	-1.0	4	0
0	-10.0	0.003175	3	1
0	-10.0	0.0	3	0
0	-10.0	0.23963387	1	0
9	1.78737561126301	-1.0	104	9
0	1.06104772823246	-1.0	1	1
0	-10.0	0.0	0	0
113	1.78737561126301	-1.0	1086	137
0	0.239189407251756	-1.0	1	0
0	-0.341495204522949	-1.0	2	0
6	0.331001753343709	-1.0	114	9
0	-1.20830830104818	0.0	80	0
0	-1.87733193212984	0.00010212	1	0
5	0.955282766165513	-1.0	46	6
4	-10.0	-1.0	63	3
0	-10.0	-1.0	2	0
0	-1.7593338602542998	-1.0	2	0
0	0.45837759027076	0.03548016	3	1
0	-2.53125239294469	-1.0	1	0
0	-10.0	0.00440476	1	0
0	-0.21368027182988505	-1.0	5	0
0	-0.276965016632095	-1.0	15	2
0	-10.0	-1.0	13	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	-10.0	0.0	0	0
2	-0.0550810362041806	-1.0	3	0
0	-0.913321979887506	-1.0	1	0
1	0.0706292694236567	-1.0	6	1
1	1.37038042178382	0.0003484	2	1
0	-10.0	-1.0	11	0
0	-10.0	0.0	0	0
0	-10.0	0.0	3	0
1	-1.6028945098528502	-1.0	3	0
0	-0.398319162766222	-1.0	1	0
0	-10.0	0.0090154	22	1
0	-10.0	0.00236544	2	0
0	-10.0	0.00120555	1	0
4	0.92089419949657	-1.0	138	7
0	1.071537589513	-1.0	2	0
0	-1.01360462311989	-1.0	1	0
0	-1.12734334171198	0.00034169	1	0
0	-10.0	-1.0	2	0
0	-2.53125239294469	-1.0	1	0
0	-10.0	-1.0	6	0
1	-0.101121259729655	-1.0	49	4
1	-10.0	-1.0	6	2
0	-10.0	-1.0	1	0
112	1.4625774263791902	-1.0	946	102
33	1.48125819030658	-1.0	261	38
6	0.331001753343709	-1.0	114	9
4	0.894162937496905	-1.0	21	3
0	-10.0	0.00087389	1	0
0	1.32464443842359	0.0	409	0
13	1.5076842866674	-1.0	154	13
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
26	0.88179666751534	-1.0	293	22
19	-10.0	-1.0	100	17
0	-1.3413263875273798	-1.0	2	1
0	-10.0	-1.0	3	0
15	0.980975543614946	-1.0	134	18
0	1.071537589513	-1.0	2	0
0	-2.53125239294469	0.0002613	4	1
0	-10.0	-1.0	1	0
0	0.5910729557496329	-1.0	1	1
2	1.6684022509197398	-1.0	2	0
1	-2.53125239294469	0.00082967	1	0
0	-10.0	0.00445379	3	1
0	-1.3980318066631	0.0006097	3	2
0	-10.0	0.0053304	1	0
0	-0.6590172272499449	-1.0	2	1
1	-1.90912934149524	-1.0	3	1
0	-10.0	-1.0	2	0
0	-10.0	0.00071693	1	0
0	-1.05240584078077	-1.0	2	0
1	-0.118559347933387	-1.0	1	1
1	0.19411375899879896	-1.0	6	0
0	-10.0	0.0	0	0
0	0.6003201918637471	0.0	47	0
5	0.0159631069818757	-1.0	33	1
1	-1.0372845298302902	0.00065407	2	0
1	-2.53125239294469	-1.0	1	0
0	-10.0	0.01247721	2	0
0	-10.0	0.00818378	1	0
2	-0.668134818577995	-1.0	2	1
0	-10.0	0.0007781000000000001	1	0
8	0.331001753343709	-1.0	138	10
0	0.0224983379483409	-1.0	1	0
0	0.8227463898373821	-1.0	5	0
5	1.10627889519055	-1.0	55	4
0	0.6664357142631221	-1.0	2	1
0	-10.0	0.0	0	0
2	0.753084635105985	-1.0	6	2
0	-10.0	-1.0	27	0
1	-10.0	0.16383845	2	1
1	0.37830816414867	-1.0	47	3
22	-10.0	-1.0	81	17
0	-10.0	0.04079431	3	0
0	-10.0	0.0	0	0
0	-0.544427626885768	-1.0	2	0
5	0.0159631069818757	-1.0	30	1
0	-0.632551216803662	0.00032349	4	1
13	1.54499066331673	-1.0	70	8
2	-2.02450105591732	0.00016489	4	0
1	0.350550443122302	-1.0	11	1
18	1.08521435998972	-1.0	313	33
42	1.3727603503409498	-1.0	362	47
0	-2.53125239294469	0.00146564	2	2
0	1.85575794331124	0.0	630	0
0	-10.0	0.0	0	0
19	1.5076842866674	-1.0	206	21
0	-10.0	0.0	0	0
1	-0.532457540879322	-1.0	7	0
0	-2.3803350770415297	-1.0	5	0
0	-10.0	0.0	0	0
0	-10.0	0.00711353	1	0
0	-2.53125239294469	0.00076229	1	0
1	-10.0	0.00704163	4	0
5	0.894162937496905	-1.0	51	8
0	-0.258866581859758	-1.0	1	1
0	-0.276965016632095	0.0	14	0
0	-10.0	-1.0	2	2
0	-2.20556738605708	0.0	74	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	0.489983736503025	0.0	83	0
24	1.55913644115543	-1.0	279	43
0	0.7732749148407709	-1.0	1	0
0	-10.0	0.04284073	4	0
7	0.331001753343709	-1.0	136	9
54	1.3865979938356998	-1.0	429	58
1	-0.487733192931905	-1.0	1	0
0	-10.0	0.0	0	0
11	-10.0	-1.0	32	14
0	-10.0	-1.0	3	0
0	-10.0	0.10638298	1	0
0	-10.0	0.0	0	0
0	0.5470354226477779	-1.0	2	0
0	0.5741114764173071	-1.0	2	1
0	0.0901275675672749	-1.0	1	1
1	1.12297419215058	-1.0	9	1
3	0.9444932654389808	-1.0	23	4
0	-10.0	0.0	25	0
0	0.6109449970800229	-1.0	2	0
0	0.603739666525428	-1.0	3	1
0	0.0416024576929517	-1.0	1	0
2	0.489983736503025	-1.0	28	5
0	-10.0	0.00026902	1	1
1	-10.0	-1.0	2	0
1	1.07687148969393	-1.0	4	0
2	0.9064715418198852	-1.0	12	2
0	-2.53125239294469	0.00194892	3	0
0	-10.0	0.0	0	0
1	-10.0	-1.0	4	2
0	-10.0	0.00013581	2	0
0	-10.0	0.0	0	0
1	-1.17862243488633	-1.0	3	1
1	-1.90912934149524	-1.0	3	1
0	-10.0	0.0	0	0
2	1.51945582742097	-1.0	13	0
1	-10.0	0.16539408	2	1
0	0.8564207136873192	-1.0	1	0
1	-10.0	-1.0	1	1
0	-10.0	0.0	0	0
5	0.907478088332837	-1.0	23	6
1	-1.0575071434531	0.00018462	2	0
4	1.65927736339156	-1.0	29	5
8	1.5259133118920498	-1.0	85	10
0	-10.0	0.00065958	1	0
0	0.327313725636567	-1.0	1	0
0	-10.0	0.00921532	18	0
0	-10.0	0.02130315	3	0
0	-10.0	0.0	0	0
9	1.9107837988808605	-1.0	81	8
0	-0.621289904372525	-1.0	1	0
1	0.853665508878739	-1.0	11	2
1	-10.0	-1.0	4	1
0	-10.0	-1.0	2	0
2	-1.84209622392843	0.00079942	7	2
10	0.331001753343709	-1.0	214	13
33	1.48125819030658	-1.0	262	38
1	0.5935079233803461	-1.0	1	0
0	-10.0	-1.0	1	0
1	-10.0	-1.0	7	1
0	-10.0	-1.0	12	0
0	-10.0	0.22645346	2	0
15	1.66465615150015	-1.0	119	14
3	1.2538308349233898	-1.0	41	1
6	-10.0	-1.0	22	9
0	0.0163723046143062	-1.0	2	0
0	-10.0	0.0	0	0
0	-10.0	0.00168118	1	0
0	-10.0	0.0	0	0
0	2.06191737480244	0.0	384	0
0	-0.150964542959664	-1.0	1	1
0	-0.095835364724166	-1.0	5	1
1	-0.118559347933387	-1.0	1	1
0	-0.490723895761561	-1.0	1	0
0	-10.0	0.0	32	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	12	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
7	-10.0	-1.0	23	9
0	-10.0	-1.0	1	0
1	-10.0	-1.0	2	2
111	2.33303410238747	-1.0	998	124
0	-10.0	0.0	0	0
110	2.33303410238747	-1.0	959	123
1	-10.0	0.08815101	8	1
0	1.9107837988808605	0.0	86	0
0	-10.0	-1.0	3	0
10	1.67514297789056	-1.0	42	8
1	-0.426883128454077	-1.0	1	1
0	-10.0	-1.0	1	0
10	1.25366951286761	-1.0	92	8
69	1.85575794331124	-1.0	631	61
0	-10.0	0.01411257	1	1
0	-1.01288252512002	-1.0	5	0
0	-10.0	0.0008714	4	1
0	0.6490136634916479	-1.0	2	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-1.44320548803424	0.00248644	1	0
10	1.32464443842359	-1.0	135	14
14	2.1171671566195904	-1.0	103	8
35	1.40863121588177	-1.0	239	43
1	-10.0	0.00094477	1	1
0	-2.53125239294469	0.00174484	2	1
0	-10.0	0.00814617	29	0
0	0.0554819822061474	-1.0	2	0
1	-0.29239229246735304	-1.0	3	1
1	-2.20556738605708	0.16957306	16	2
0	-0.634222226040684	-1.0	1	0
121	-10.0	-1.0	706	115
0	-10.0	0.0	0	0
1	-2.53125239294469	0.00024125	11	2
0	-10.0	-1.0	1	0
0	1.071537589513	0.00035411	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	1
25	2.28069632946138	-1.0	191	18
0	-10.0	0.00814617	27	0
0	-2.53125239294469	0.00184221	2	1
0	-0.852972744964295	0.05263158	9	0
1	0.376288903328824	-1.0	4	2
0	0.839896656955895	-1.0	6	0
11	1.65083645536139	-1.0	96	15
1	-10.0	0.005190600000000001	3	0
1	-10.0	-1.0	1	1
5	1.85575794331124	-1.0	54	6
0	0.257093854299244	-1.0	1	0
0	-10.0	0.0	0	0
1	0.116348162298576	-1.0	1	0
0	0.23202691382412505	-1.0	8	1
0	0.472653378466496	-1.0	1	0
0	1.04359715841867	-1.0	1	0
0	-10.0	0.00095551	2	0
5	-0.164520466895453	-1.0	50	6
0	-10.0	0.00307283	1	1
6	0.924255846838395	-1.0	33	3
1	0.980975543614946	-1.0	7	0
214	-10.0	-1.0	1153	197
0	-0.377055762811742	-1.0	1	0
0	1.16165357323676	-1.0	1	1
1	0.2270286846146889	-1.0	31	4
0	-2.20556738605708	0.0	32	0
0	-2.20556738605708	0.0	70	0
0	-2.53125239294469	0.00402891	1	1
0	-10.0	-1.0	1	0
0	-2.53125239294469	0.00040352	1	0
0	-10.0	0.02768919	16	0
0	-10.0	0.00814617	28	0
1	-2.1223083819437703	-1.0	1	1
0	-10.0	0.0090154	22	1
0	-10.0	0.1055124	2	0
0	-10.0	0.00070624	1	0
0	-0.0591109044834052	-1.0	1	0
0	-2.4234175513480603	-1.0	1	0
1	1.37038042178382	0.00203772	1	1
0	-2.53125239294469	0.00695483	1	0
0	-10.0	0.0	0	0
3	-0.276553449993883	0.00010212	46	7
1	-0.118559347933387	-1.0	1	1
18	0.8625465803691809	-1.0	123	15
0	-10.0	0.00098202	3	0
0	-2.53125239294469	-1.0	6	0
0	-10.0	0.0	31	0
0	0.658417105093558	-1.0	1	1
0	-2.53125239294469	0.00087209	11	0
1	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
2	1.09049990149323	-1.0	25	1
1	-10.0	0.16607279	2	1
0	-10.0	-1.0	1	0
0	-10.0	0.03166923	2	0
1	-2.14552778731757	-1.0	5	1
0	-10.0	-1.0	1	0
3	-10.0	-1.0	115	2
0	-1.10712756160689	-1.0	2	1
0	-10.0	0.00479366	17	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
7	0.489983736503025	-1.0	88	11
0	-10.0	0.004145	10	0
1	-0.122059751289333	-1.0	22	5
0	-0.276965016632095	-1.0	15	2
0	-10.0	-1.0	1	1
0	-1.13808527047165	0.00188311	2	0
93	1.61561745402104	-1.0	846	108
0	-10.0	0.0	0	0
14	0.828627435614986	-1.0	141	20
0	0.222590428644578	-1.0	2	0
0	-0.276965016632095	-1.0	14	2
0	0.515417067457567	-1.0	2	0
0	1.32464443842359	0.0	410	0
3	-10.0	-1.0	47	3
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
2	-0.18545289432567	-1.0	6	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-1.72167002427088	0.00125191	8	2
1	-10.0	-1.0	1	1
131	1.87352776570283	-1.0	1110	142
0	-1.09613416514508	-1.0	1	0
0	0.5675083936523871	-1.0	1	1
12	1.6921640913608995	-1.0	173	22
0	-10.0	-1.0	2	0
14	1.41494265169117	-1.0	167	10
0	-10.0	0.0	0	0
0	-2.53125239294469	-1.0	8	3
4	0.92089419949657	-1.0	121	7
0	-10.0	0.0	0	0
0	-0.205866516036128	0.0	82	0
0	-10.0	0.00436064	2	0
0	1.04415246618443	0.00167244	1	1
3	-1.83657646193973	-1.0	29	5
0	-1.01288252512002	-1.0	1	0
1	-1.7255192173659	0.00045954	24	2
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-1.66528234551083	0.00345971	3	0
0	-10.0	-1.0	1	0
67	1.6512055981135902	-1.0	626	75
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	3	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	4	0
0	-10.0	0.0	0	0
1	-1.08584238329725	-1.0	6	0
0	-2.53125239294469	0.00299115	1	0
0	-10.0	0.0	0	0
1	-10.0	-1.0	2	0
54	1.3865979938356998	-1.0	431	58
0	-10.0	0.02481183	2	0
0	0.331001753343709	0.0	114	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	16	0
26	1.3865979938356998	-1.0	170	27
0	-2.53125239294469	0.00015318	4	0
0	-2.53125239294469	-1.0	1	0
0	-1.01288252512002	-1.0	1	0
0	-10.0	0.00130703	2	0
0	0.447104073774416	-1.0	4	1
0	-1.04125262628528	-1.0	5	1
0	-10.0	0.00814617	28	0
2	-2.53125239294469	0.00117314	30	2
0	-2.53125239294469	0.0	20	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.03496084	3	0
0	0.289666666278031	-1.0	6	1
0	0.16385272905346698	-1.0	1	0
1	-0.276553449993883	0.00043993	25	4
0	0.303852135642258	-1.0	2	0
0	-0.6445556045440121	0.00016175	3	0
0	-10.0	-1.0	1	0
0	0.335258212314732	-1.0	2	2
0	-10.0	0.0090154	13	1
0	0.16385272905346698	0.00020424	1	0
0	-10.0	0.00074202	1	0
0	-2.53125239294469	0.00046134	1	0
135	1.7506943326587798	-1.0	1113	141
4	0.742047160588102	-1.0	10	3
0	0.0627614169604199	-1.0	2	0
0	-10.0	0.0	0	0
0	0.249588158452674	-1.0	2	0
0	-10.0	0.0	0	0
17	1.39890371617901	-1.0	118	13
0	-0.412155480489296	-1.0	1	0
1	-10.0	0.16383845	2	1
1	-10.0	0.16383845	3	1
1	-1.01260012977397	0.00010212	1	0
5	0.0159631069818757	-1.0	30	1
0	-10.0	0.03496084	3	0
0	-10.0	0.03905999	10	0
0	-10.0	0.0	0	0
112	1.4625774263791902	-1.0	946	102
74	-10.0	-1.0	413	61
0	-0.253251654730763	-1.0	2	1
1	0.980975543614946	-1.0	20	1
2	-1.84209622392843	0.00079942	7	2
2	-1.84209622392843	0.00079942	7	2
20	1.78737561126301	-1.0	232	28
0	-10.0	0.0090154	20	1
0	-10.0	0.00440476	1	0
11	1.10627889519055	-1.0	117	10
0	-10.0	-1.0	17	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	0.2270286846146889	-1.0	13	2
33	1.78737561126301	-1.0	333	38
0	-0.79486150445351	-1.0	4	0
1	0.0434459909331558	-1.0	3	1
4	-1.83657646193973	-1.0	47	6
1	-10.0	0.16383845	2	1
1	-10.0	-1.0	3	0
0	-2.53125239294469	0.0002613	3	1
0	-10.0	0.01907718	2	0
1	-2.53125239294469	0.00105756	2	1
1	0.943221293293348	-1.0	3	0
12	1.10627889519055	-1.0	118	10
23	1.66465615150015	-1.0	175	24
0	0.759699727799914	-1.0	2	0
0	-10.0	0.00144439	5	0
0	-0.520905659259085	0.0	19	0
1	0.376288903328824	-1.0	7	2
0	-10.0	0.01104972	1	0
0	-10.0	0.00014535	1	0
214	2.74251768021049	-1.0	1573	211
0	-0.969563539842878	-1.0	17	0
0	0.7173120014319959	-1.0	2	0
0	-10.0	-1.0	2	0
35	1.40863121588177	-1.0	238	43
0	-10.0	-1.0	2	1
135	1.7506943326587798	-1.0	1113	141
0	-10.0	-1.0	5	0
5	-1.20830830104818	-1.0	82	10
135	1.7506943326587798	-1.0	1113	141
0	-10.0	-1.0	1	0
0	-10.0	0.00115085	9	0
0	-10.0	-1.0	2	0
0	-10.0	0.00761148	2	1
0	0.263961123658657	0.00017719999999999994	2	0
0	-10.0	0.00107987	1	0
0	-10.0	-1.0	1	0
1	-2.53125239294469	-1.0	1	0
5	1.32587396333842	-1.0	32	2
0	-10.0	-1.0	4	0
4	0.6088596284603249	-1.0	65	6
27	1.5080116607062095	-1.0	260	34
0	-10.0	0.02768919	19	0
20	1.12468653392575	-1.0	257	33
0	-10.0	0.0090154	15	1
14	1.23168170146963	-1.0	152	20
0	0.379060758651609	-1.0	1	0
0	1.4403444364022198	-1.0	6	0
0	-10.0	0.00268336	2	0
0	-10.0	0.0	0	0
0	-10.0	0.00032268	1	0
0	-0.0367783705238444	-1.0	1	0
0	-10.0	0.0	0	0
1	-0.0917428341541414	-1.0	1	1
0	1.071537589513	-1.0	3	0
0	-10.0	0.0	0	0
5	-2.53125239294469	-1.0	50	5
0	-10.0	-1.0	7	0
0	-10.0	-1.0	2	0
0	-0.969563539842878	-1.0	5	0
0	1.42287977291244	0.0	33	0
0	-1.7846172883261398	-1.0	2	0
0	-10.0	0.0	0	0
214	-10.0	-1.0	1155	197
7	0.936252294999636	-1.0	90	16
0	-10.0	0.0	0	0
0	-1.1194537191288798	-1.0	1	1
0	-10.0	0.00267264	4	0
0	0.6490136634916479	-1.0	2	1
1	-10.0	0.00513936	3	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	13	0
0	-1.01725938936238	-1.0	3	0
0	-10.0	0.0	0	0
0	0.42694748657936	-1.0	3	0
0	-10.0	0.03905999	13	0
0	-10.0	0.01495402	5	0
0	-1.44320548803424	-1.0	4	0
0	-10.0	0.03905999	10	0
23	0.8625465803691809	-1.0	167	21
0	-10.0	0.0	0	0
0	-2.53125239294469	0.0005814	2	0
1	0.181596781643852	-1.0	2	1
1	-1.42355628901385	0.00027693	2	1
1	-2.53125239294469	0.00495201	3	0
1	-2.53125239294469	0.00091762	2	0
12	0.61442341207725	-1.0	152	28
1	-10.0	-1.0	2	0
0	-10.0	-1.0	27	0
0	-10.0	0.0	0	0
0	0.8252094686528381	0.0	1	0
0	-0.236020905192413	0.08029197	2	0
1	0.5935079233803461	-1.0	1	0
0	-10.0	0.00038659	2	0
0	0.758182596644733	-1.0	3	0
0	-0.453695420078767	-1.0	3	0
1	0.7571070355452859	-1.0	2	0
1	-0.000618428493556947	-1.0	3	0
0	-10.0	0.0	0	0
0	-0.0998479747663836	0.0011957	1	0
9	1.9107837988808605	-1.0	87	8
0	-10.0	0.00024734	1	0
3	0.18959639080074686	-1.0	75	1
0	-10.0	-1.0	20	0
0	-10.0	0.0	0	0
0	-10.0	0.03905999	10	0
0	-2.53125239294469	0.00100881	1	0
1	0.397712598854602	-1.0	6	0
0	-10.0	-1.0	1	0
1	-0.102812055802085	-1.0	2	0
6	0.331001753343709	-1.0	123	9
0	-10.0	0.0	0	0
0	0.755773111623735	-1.0	4	1
1	-10.0	0.16383845	2	1
0	-10.0	0.0	0	0
0	-0.904954370807962	-1.0	2	0
0	-10.0	-1.0	2	0
0	-0.276965016632095	0.0	15	0
1	-0.118559347933387	-1.0	1	1
0	0.8154103838095179	0.00097013	6	0
0	0.0554819822061474	-1.0	2	0
0	-10.0	0.0	0	0
31	1.61561745402104	-1.0	386	47
0	-0.19283453589945496	0.01508763	1	0
0	-1.40605696280199	0.01598677	2	0
0	0.5066974522763421	-1.0	2	1
0	-10.0	0.09404306	7	0
0	-2.53125239294469	0.00121057	1	1
0	-2.53125239294469	-1.0	4	0
7	0.40097387713134497	-1.0	101	11
0	-2.53125239294469	0.00040251	2	0
0	-10.0	0.0071622	5	0
0	-1.20830830104818	0.0	70	0
0	-10.0	0.0	0	0
0	-10.0	0.00050831	6	0
0	-0.0741341015271565	-1.0	2	0
0	-2.53125239294469	0.00220182	4	1
0	-10.0	0.0	0	0
29	2.05512270012396	-1.0	194	29
0	-10.0	-1.0	14	0
0	-10.0	0.04179039	4	0
0	-10.0	0.0	0	0
14	-10.0	-1.0	74	10
25	1.12468653392575	-1.0	294	37
0	-1.20830830104818	0.0	83	0
21	1.61561745402104	-1.0	210	32
0	-10.0	0.00159046	1	0
1	-2.53125239294469	-1.0	1	0
0	-2.53125239294469	0.00459592	1	0
1	-10.0	0.00016175	1	0
